rv_10,log_close,log_return_lag_1,log_return_lag_2,log_return_lag_3,log_return_lag_4,log_return_lag_5,rv_10_lag_1,log_volume,volume_change
0.007194534650035116,3.8700197441561097,0.005598290385202542,-0.003003150749892658,0.015613591077751288,0.006671853939007377,0.0017390776489598636,0.005638262537726657,18.241592354834328,-0.03662083492738055
0.007392833016981135,3.8696175327039772,-0.008358944953748448,0.005598290385202542,-0.003003150749892658,0.015613591077751288,0.006671853939007377,0.007194534650035116,18.525426270543175,0.32821231723187627
0.007396749805732262,3.871426211632696,-0.00040221145213248377,-0.008358944953748448,0.005598290385202542,-0.003003150749892658,0.015613591077751288,0.007392833016981135,18.066095044592906,-0.3682940271679028
0.006505694396349454,3.8715265582178082,0.00180867892871861,-0.00040221145213248377,-0.008358944953748448,0.005598290385202542,-0.003003150749892658,0.007396749805732262,18.44815582335251,0.4653011416123991
0.008329493838470044,3.890812398868807,0.00010034658511237637,0.00180867892871861,-0.00040221145213248377,-0.008358944953748448,0.005598290385202542,0.006505694396349454,18.56588178064288,0.12493578867078647
0.00829652557509922,3.8943997520587335,0.019285840650998587,0.00010034658511237637,0.00180867892871861,-0.00040221145213248377,-0.008358944953748448,0.008329493838470044,18.387983983465606,-0.1629720342618346
0.008248439495742011,3.897680839369504,0.0035873531899266453,0.019285840650998587,0.00010034658511237637,0.00180867892871861,-0.00040221145213248377,0.00829652557509922,18.16911199762108,-0.19657543871250382
0.008049525652704075,3.912001185121725,0.0032810873107704808,0.0035873531899266453,0.019285840650998587,0.00010034658511237637,0.00180867892871861,0.008248439495742011,18.35124491723237,0.19977365672985425
0.00792836845029929,3.910457678770511,0.014320345752221186,0.0032810873107704808,0.0035873531899266453,0.019285840650998587,0.00010034658511237637,0.008049525652704075,18.066323112968792,-0.2479269390730181
0.008861485696949665,3.901341079968008,-0.0015435063512141411,0.014320345752221186,0.0032810873107704808,0.0035873531899266453,0.019285840650998587,0.00792836845029929,18.121908064112496,0.057158820108776265
0.008446375037967998,3.8965557969301035,-0.009116598802502818,-0.0015435063512141411,0.014320345752221186,0.0032810873107704808,0.0035873531899266453,0.008861485696949665,18.12760280663691,0.005710988394667549
0.008390860757730632,3.8980719998897033,-0.0047852830379047084,-0.009116598802502818,-0.0015435063512141411,0.014320345752221186,0.0032810873107704808,0.008446375037967998,18.302108897266347,0.1906579942195601
0.010975912820177005,3.878627996159841,0.001516202959599866,-0.0047852830379047084,-0.009116598802502818,-0.0015435063512141411,0.014320345752221186,0.008390860757730632,19.042007487799363,1.0957229775678123
0.01850797196585521,3.926546843791374,-0.019444003729862214,0.001516202959599866,-0.0047852830379047084,-0.009116598802502818,-0.0015435063512141411,0.010975912820177005,19.37353173001832,0.39308991745979904
0.018169002545613218,3.9200179986999255,0.04791884763153309,-0.019444003729862214,0.001516202959599866,-0.0047852830379047084,-0.009116598802502818,0.01850797196585521,18.667425190198806,-0.5064378741672104
0.01841461732219484,3.9323725556014213,-0.006528845091448687,0.04791884763153309,-0.019444003729862214,0.001516202959599866,-0.0047852830379047084,0.018169002545613218,18.241190375559558,-0.3470370011532583
0.0194105991643528,3.9168091258225637,0.012354556901495783,-0.006528845091448687,0.04791884763153309,-0.019444003729862214,0.001516202959599866,0.01841461732219484,18.68129270480147,0.5528661139936053
0.02086597967258254,3.8894823497035977,-0.015563429778857607,0.012354556901495783,-0.006528845091448687,0.04791884763153309,-0.019444003729862214,0.0194105991643528,18.859289160787114,0.19482108676421173
0.020879798785553048,3.889679286079586,-0.027326776118965945,-0.015563429778857607,0.012354556901495783,-0.006528845091448687,0.04791884763153309,0.02086597967258254,18.472874632683062,-0.3205111999112572
0.02094962630681645,3.8788770044758527,0.00019693637598816593,-0.027326776118965945,-0.015563429778857607,0.012354556901495783,-0.006528845091448687,0.020879798785553048,18.754538136274643,0.3253326752595911
0.021271043191803316,3.8649267754621888,-0.0108022816037332,0.00019693637598816593,-0.027326776118965945,-0.015563429778857607,0.012354556901495783,0.02094962630681645,18.92045431819599,0.18047415250110288
0.027668233875816368,3.805049946967792,-0.01395022901366394,-0.0108022816037332,0.00019693637598816593,-0.027326776118965945,-0.015563429778857607,0.021271043191803316,19.2523821814071,0.3936523112837824
0.028458155516706482,3.820756343980446,-0.05987682849439668,-0.01395022901366394,-0.0108022816037332,0.00019693637598816593,-0.027326776118965945,0.027668233875816368,18.799930547429494,-0.363933164549909
0.0225780159527227,3.832664267895258,0.015706397012654083,-0.05987682849439668,-0.01395022901366394,-0.0108022816037332,0.00019693637598816593,0.028458155516706482,18.480635023492553,-0.27333922808016486
